#type	code	old_ID	old_desc	new_ID	new_desc	comment
chem	1.3	MNXM92361_g	GM1alpha (homo sapiens)	MNXM92361	Gm1a hs	
chem	1.3	MNXM92362_g	GM2alpha (homo sapiens)	MNXM92362	Gm2a hs	
chem	1.3	MNXM9241_r	Xyl-L-Ser (protein)	MNXM9241	Xser	
chem	1.3	MNXM9246_g	{[galactosyl-(1,4)-N-Acetyl-glucosaminyl-(1,2)-mannosyl-(1,3)-],[N-acetyl-glucosaminyl-(1,2)-mannosyl-(1,6)-]mannosyl-(1,4)-N-acetyl-glucosaminyl-(1,4)-[fucosyl-(1,6)]-N-acetyl-glucosaminyl}asparagine	MNXM9246	L2fn2m2masn	
chem	1.3	MNXM92716_r	w-hydroxyl leukotriene B4	MNXM92716	LeuktrB4woh	
chem	1.3	MNXM9347_g	((N-acetyl-D-glucosaminyl)3-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	MNXM9347	N3m2masn	
chem	1.3	MNXM9348_g	((N-acetyl-D-glucosaminyl)4-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	MNXM9348	N4m2masn	
chem	1.3	MNXM940_m	4-(trimethylammonio)butanal	MNXM940	4-(trimethylamino)butanal	
chem	1.3	MNXM9440_r	(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	MNXM9440	G2m8mpdol U	
chem	1.3	MNXM9442_r	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	MNXM9442	G3m8mpdol U	
chem	1.3	MNXM9444_c	(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	MNXM9444	M2mpdol U	
chem	1.3	MNXM9446_c	(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human uterine homolog	MNXM9446	M3mpdol U	
chem	1.3	MNXM9449_r	(alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	MNXM9449	M5mpdol U	
chem	1.3	MNXM9451_g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	MNXM9451	M6masnA	
chem	1.3	MNXM9453_r	(alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	MNXM9453	M6mpdol U	
chem	1.3	MNXM9454_g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)	MNXM9454	M7masnC	
chem	1.3	MNXM9456_r	(alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	MNXM9456	M7mpdol U	
chem	1.3	MNXM9458_r	(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	MNXM9458	M8mpdol U	
chem	1.3	MNXM9469_g	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1	MNXM9469	Acgalfuc12gal14acglcgalgluside hs	
chem	1.3	MNXM9470_g	(Gal)2-Xyl-L-Ser (protein)	MNXM5514	3-beta-D-Galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein	
chem	1.3	MNXM9474_g	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1	MNXM9474	Fucfucgalacglcgal14acglcgalgluside hs	
chem	1.3	MNXM9475_g	(Gal)3 (Glc)1 (GlcNAc)3 (Cer)1	MNXM9475	Acglcgalacglcgal14acglcgalgluside hs	
chem	1.3	MNXM9476_g	(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1	MNXM9476	Galacgalfucgalacglcgal14acglcgalgluside hs	
chem	1.3	MNXM9477_g	(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1	MNXM9477	Fucgalacgalfucgalacglcgal14acglcgalgluside hs	
chem	1.3	MNXM947_m	methacrylyl-CoA	MNXM947	(2E)-2-methylpropenoyl-CoA	
chem	1.3	MNXM9489_g	(N-acetyl-D-glucosaminyl-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	MNXM9489	Nm2masn	
chem	1.3	MNXM9490_g	(N-acetyl-D-glucosaminyl-(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	MNXM9490	Nm4masn	
chem	1.3	MNXM9492_r	(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol	MNXM9492	Em2emgacpail prot hs	
chem	1.3	MNXM9493_r	(phosphoethanolaminyl-mannosyl),(phosphoethanolaminyl)-dimannosyl-glucosaminyl-acylphosphatidylinositol (H7')	MNXM9493	Emem2gacpail hs	
chem	1.3	MNXM950_r	(9Z)-hexadecenoate	MNXM950	Hexadecenoate (n-C16:1)	
chem	1.3	MNXM952_c	S-formylglutathione	MNXM952	S-formylglutathionate(1-)	
chem	1.3	MNXM958_c	2,3-dioxo-L-gulonate	MNXM958	2,3-diketogulonate	
chem	1.3	MNXM9590_c	1-alkyl 2-acylglycerol 3-phosphocholine	MNXM14173	1-O-alkyl-2-acyl-sn-glycero-3-phosphocholine	
chem	1.3	MNXM9591_c	1-alkyl 2-acylglycerol 3-phosphoethanolamine	MNXM9591	Ak2gpe hs	
chem	1.3	MNXM9595_c	1-alkylglycerol 3-phosphate (homo sapiens)	MNXM9595	Akgp hs	
chem	1.3	MNXM9599_n	1-alpha,25-Dihydroxyvitamin D3	MNXM9599	1a25dhvitd3	
chem	1.3	MNXM96530_c	carbonic acid	MNXM60	hydrogencarbonate	
chem	1.3	MNXM966_c	(25R)-cholest-5-en-3beta,7alpha,26-triol	MNXM966	7alpha,26-dihydroxycholesterol	
chem	1.3	MNXM97271_c	Tetrahydrobiopterin-4a-carbinolamine	MNXM97271	Thbpt4acam	
chem	1.3	MNXM972_c	N-acylsphingosine 1-phosphate	MNXM972	N-acylsphing-4-enine 1-phosphate	
chem	1.3	MNXM9757_e	2,4 dihydroxy nitrophenol	MNXM9757	24nph	
chem	1.3	MNXM9802_m	2-Decaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone	MNXM9802	2dpmhobq	
chem	1.3	MNXM9803_m	2-Decaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	MNXM9803	2dp6mobq me	
chem	1.3	MNXM9849_c	2-keto-3-deoxy-D-glycero-D-galactononic acid	MNXM9849	Kdn	
chem	1.3	MNXM9850_c	2-keto-3-deoxy-D-glycero-D-galactononic acid 9-phosphate	MNXM9850	Kdnp	
chem	1.3	MNXM993_e	7,8-dihydroneopterin	MNXM993	7,8-dihydromonapterin	







